Date,Close
10/04/2015 17:30:00,117.35
13/04/2015 17:30:00,116.25
14/04/2015 17:30:00,115.15
15/04/2015 17:30:00,115.4
16/04/2015 17:30:00,112.9
17/04/2015 17:30:00,110.4
20/04/2015 17:30:00,111.7
21/04/2015 17:30:00,112
22/04/2015 17:30:00,110
23/04/2015 17:30:00,110.25
24/04/2015 17:30:00,110.45
27/04/2015 17:30:00,113
28/04/2015 17:30:00,109.85
29/04/2015 17:30:00,106.35
30/04/2015 17:30:00,106.1
04/05/2015 17:30:00,106.75
05/05/2015 17:30:00,106.5
06/05/2015 17:30:00,104.1
07/05/2015 17:30:00,104.6
08/05/2015 17:30:00,109.5
11/05/2015 17:30:00,109.3
12/05/2015 17:30:00,106.35
13/05/2015 17:30:00,104.9
14/05/2015 17:30:00,104.6
15/05/2015 17:30:00,102
18/05/2015 17:30:00,103.35
19/05/2015 17:30:00,107.15
20/05/2015 17:30:00,106.45
21/05/2015 17:30:00,105.35
22/05/2015 17:30:00,104.8
26/05/2015 17:30:00,103.6
27/05/2015 17:30:00,104.9
28/05/2015 17:30:00,103.05
29/05/2015 17:30:00,100.7
01/06/2015 17:30:00,100.75
02/06/2015 17:30:00,100.2
03/06/2015 17:30:00,101.25
04/06/2015 17:30:00,100.3
05/06/2015 17:30:00,99.59
08/06/2015 17:30:00,97.37
09/06/2015 17:30:00,98.04
10/06/2015 17:30:00,100.8
11/06/2015 17:30:00,101.25
12/06/2015 17:30:00,99.92
15/06/2015 17:30:00,98.59
16/06/2015 17:30:00,98.35
17/06/2015 17:30:00,97.01
18/06/2015 17:30:00,97.88
19/06/2015 17:30:00,97.74
22/06/2015 17:30:00,102.3
23/06/2015 17:30:00,104.35
24/06/2015 17:30:00,103.25
25/06/2015 17:30:00,103.7
26/06/2015 17:30:00,103.5
29/06/2015 17:30:00,99.3
30/06/2015 17:30:00,98.18
01/07/2015 17:30:00,100.5
02/07/2015 17:30:00,99.2
03/07/2015 17:30:00,98.9
06/07/2015 17:30:00,97.26
07/07/2015 17:30:00,93.9
08/07/2015 17:30:00,92.09
09/07/2015 17:30:00,93.99
10/07/2015 17:30:00,95.2
13/07/2015 17:30:00,94.97
14/07/2015 17:30:00,94.67
15/07/2015 17:30:00,93.55
16/07/2015 17:30:00,95.74
17/07/2015 17:30:00,95.58
20/07/2015 17:30:00,95.61
21/07/2015 17:30:00,95.14
22/07/2015 17:30:00,94.13
23/07/2015 17:30:00,93.69
24/07/2015 17:30:00,91.64
27/07/2015 17:30:00,89.08
28/07/2015 17:30:00,90.18
29/07/2015 17:30:00,89.48
30/07/2015 17:30:00,89.86
31/07/2015 17:30:00,91.3
03/08/2015 17:30:00,92.06
04/08/2015 17:30:00,90.88
05/08/2015 17:30:00,92.97
06/08/2015 17:30:00,92.18
07/08/2015 17:30:00,92.88
10/08/2015 17:30:00,93.4
11/08/2015 17:30:00,89.42
12/08/2015 17:30:00,86.09
13/08/2015 17:30:00,86.19
14/08/2015 17:30:00,86.15
17/08/2015 17:30:00,86.63
18/08/2015 17:30:00,85.87
19/08/2015 17:30:00,83.87
20/08/2015 17:30:00,82
21/08/2015 17:30:00,80.13
24/08/2015 17:30:00,76.93
25/08/2015 17:30:00,81.82
26/08/2015 17:30:00,80.62
27/08/2015 17:30:00,82.95
28/08/2015 17:30:00,82.94
31/08/2015 17:30:00,82.22
01/09/2015 17:30:00,80.1
02/09/2015 17:30:00,79.55
03/09/2015 17:30:00,82.16
04/09/2015 17:30:00,80.32
07/09/2015 17:30:00,80.94
08/09/2015 17:30:00,84.04
09/09/2015 17:30:00,85.54
10/09/2015 17:30:00,86.06
11/09/2015 17:30:00,85.53
14/09/2015 17:30:00,85.34
15/09/2015 17:30:00,87.23
16/09/2015 17:30:00,87.42
17/09/2015 17:30:00,88.26
18/09/2015 17:30:00,85.71
21/09/2015 17:30:00,84.4
22/09/2015 17:30:00,79.32
23/09/2015 17:30:00,79.79
24/09/2015 17:30:00,75.68
25/09/2015 17:30:00,78.89
28/09/2015 17:30:00,76.59
29/09/2015 17:30:00,76.37
30/09/2015 17:30:00,79.22
01/10/2015 17:30:00,78.33
02/10/2015 17:30:00,78.21
05/10/2015 17:30:00,81.17
06/10/2015 17:30:00,82.22
07/10/2015 17:30:00,85.74
08/10/2015 17:30:00,86.2
09/10/2015 17:30:00,87.8
12/10/2015 17:30:00,89.25
13/10/2015 17:30:00,88.11
14/10/2015 17:30:00,86.74
15/10/2015 17:30:00,87.01
16/10/2015 17:30:00,86.74
19/10/2015 17:30:00,87.69
20/10/2015 17:30:00,87.28
21/10/2015 17:30:00,88
22/10/2015 17:30:00,90.35
23/10/2015 17:30:00,93.29
26/10/2015 17:30:00,92.91
27/10/2015 17:30:00,92.38
28/10/2015 17:30:00,92.97
29/10/2015 17:30:00,93.34
30/10/2015 17:30:00,93.36
02/11/2015 17:30:00,94.36
03/11/2015 17:30:00,93.57
04/11/2015 17:30:00,92.45
05/11/2015 17:30:00,92.78
06/11/2015 17:30:00,96.03
09/11/2015 17:30:00,94.96
10/11/2015 17:30:00,95.93
11/11/2015 17:30:00,96.18
12/11/2015 17:30:00,94.46
13/11/2015 17:30:00,94.54
16/11/2015 17:30:00,94.71
17/11/2015 17:30:00,97.26
18/11/2015 17:30:00,97.45
19/11/2015 17:30:00,98.73
20/11/2015 17:30:00,99.17
23/11/2015 17:30:00,98.45
24/11/2015 17:30:00,96.76
25/11/2015 17:30:00,99.5
26/11/2015 17:30:00,100.85
27/11/2015 17:30:00,101.5
30/11/2015 17:30:00,103.3
01/12/2015 17:30:00,103.3
02/12/2015 17:30:00,102.65
03/12/2015 17:30:00,98.34
04/12/2015 17:30:00,98.17
07/12/2015 17:30:00,99.99
08/12/2015 17:30:00,97.2
09/12/2015 17:30:00,97.14
10/12/2015 17:30:00,97.27
11/12/2015 17:30:00,94.11
14/12/2015 17:30:00,91.9
15/12/2015 17:30:00,94.69
16/12/2015 17:30:00,95.49
17/12/2015 17:30:00,98.72
18/12/2015 17:30:00,96.71
21/12/2015 17:30:00,95.5
22/12/2015 17:30:00,96.35
23/12/2015 17:30:00,98.55
28/12/2015 17:30:00,97.35
29/12/2015 17:30:00,98.56
30/12/2015 17:30:00,97.63
04/01/2016 17:30:00,92.25
05/01/2016 17:30:00,91.82
06/01/2016 17:30:00,88.78
07/01/2016 17:30:00,85.44
08/01/2016 17:30:00,83.44
11/01/2016 17:30:00,83.14
12/01/2016 17:30:00,84.85
13/01/2016 17:30:00,82.89
14/01/2016 17:30:00,80.11
15/01/2016 17:30:00,78.02
18/01/2016 17:30:00,78.1
19/01/2016 17:30:00,78.86
20/01/2016 17:30:00,76.77
21/01/2016 17:30:00,78.7
22/01/2016 17:30:00,79.71
25/01/2016 17:30:00,78.92
26/01/2016 17:30:00,79.4
27/01/2016 17:30:00,79.96
28/01/2016 17:30:00,77.62
29/01/2016 17:30:00,76.66
01/02/2016 17:30:00,75.47
02/02/2016 17:30:00,74.03
03/02/2016 17:30:00,72.7
04/02/2016 17:30:00,71.49
05/02/2016 17:30:00,72.41
08/02/2016 17:30:00,69.3
09/02/2016 17:30:00,67.83
10/02/2016 17:30:00,69.08
11/02/2016 17:30:00,67.18
12/02/2016 17:30:00,70.26
15/02/2016 17:30:00,73.08
16/02/2016 17:30:00,72.82
17/02/2016 17:30:00,75.39
18/02/2016 17:30:00,75.35
19/02/2016 17:30:00,73.83
22/02/2016 17:30:00,75.2
23/02/2016 17:30:00,73.14
24/02/2016 17:30:00,70.2
25/02/2016 17:30:00,71.3
26/02/2016 17:30:00,73.89
29/02/2016 17:30:00,75.15
01/03/2016 17:30:00,78.31
02/03/2016 17:30:00,80.43
03/03/2016 17:30:00,81.15
04/03/2016 17:30:00,82.63
07/03/2016 17:30:00,81.87
08/03/2016 17:30:00,80.02
09/03/2016 17:30:00,78.54
10/03/2016 17:30:00,75.42
11/03/2016 17:30:00,78.72
14/03/2016 17:30:00,80.23
15/03/2016 17:30:00,79.56
16/03/2016 17:30:00,82.63
17/03/2016 17:30:00,81.02
18/03/2016 17:30:00,81.58
21/03/2016 17:30:00,81.2
22/03/2016 17:30:00,81.38
23/03/2016 17:30:00,81.06
24/03/2016 17:30:00,79.58
29/03/2016 17:30:00,80.45
30/03/2016 17:30:00,82.11
31/03/2016 17:30:00,80.7
01/04/2016 17:30:00,78
04/04/2016 17:30:00,77.54
05/04/2016 17:30:00,74.63
06/04/2016 17:30:00,75
07/04/2016 17:30:00,73.85
08/04/2016 17:30:00,74.3
11/04/2016 17:30:00,74.79
12/04/2016 17:30:00,75.35
13/04/2016 17:30:00,78
14/04/2016 17:30:00,79.2
15/04/2016 17:30:00,78.37
18/04/2016 17:30:00,80.41
19/04/2016 17:30:00,83.07
20/04/2016 17:30:00,84.02
21/04/2016 17:30:00,84.15
22/04/2016 17:30:00,82.78
25/04/2016 17:30:00,81.94
26/04/2016 17:30:00,82.6
27/04/2016 17:30:00,83.36
28/04/2016 17:30:00,83.94
29/04/2016 17:30:00,80.5
02/05/2016 17:30:00,81.12
03/05/2016 17:30:00,78.03
04/05/2016 17:30:00,76.45
05/05/2016 17:30:00,75.53
06/05/2016 17:30:00,75.69
09/05/2016 17:30:00,76.52
10/05/2016 17:30:00,78.01
11/05/2016 17:30:00,76.9
12/05/2016 17:30:00,75.72
13/05/2016 17:30:00,73.77
17/05/2016 17:30:00,71.56
18/05/2016 17:30:00,70.99
19/05/2016 17:30:00,70.66
20/05/2016 17:30:00,71.7
23/05/2016 17:30:00,70.82
24/05/2016 17:30:00,72.14
25/05/2016 17:30:00,73.86
26/05/2016 17:30:00,75.45
27/05/2016 17:30:00,75.16
30/05/2016 17:30:00,75.76
31/05/2016 17:30:00,75.89
01/06/2016 17:30:00,73.93
02/06/2016 17:30:00,74.05
03/06/2016 17:30:00,72.27
06/06/2016 17:30:00,72.24
07/06/2016 17:30:00,73.83
08/06/2016 17:30:00,73
09/06/2016 17:30:00,71.84
10/06/2016 17:30:00,70.7
13/06/2016 17:30:00,69.34
14/06/2016 17:30:00,67.6
15/06/2016 17:30:00,68.56
16/06/2016 17:30:00,68.3
17/06/2016 17:30:00,68.97
20/06/2016 17:30:00,72.24
21/06/2016 17:30:00,72.64
22/06/2016 17:30:00,72.47
23/06/2016 17:30:00,74.25
24/06/2016 17:30:00,68.66
27/06/2016 17:30:00,65.67
28/06/2016 17:30:00,65.83
29/06/2016 17:30:00,65.88
30/06/2016 17:30:00,65.79
01/07/2016 17:30:00,67.79
04/07/2016 17:30:00,66.79
05/07/2016 17:30:00,65.21
06/07/2016 17:30:00,65.1
07/07/2016 17:30:00,65.6
08/07/2016 17:30:00,68.44
11/07/2016 17:30:00,70.04
12/07/2016 17:30:00,73.31
13/07/2016 17:30:00,72.98
14/07/2016 17:30:00,74.74
15/07/2016 17:30:00,74.66
18/07/2016 17:30:00,74.91
19/07/2016 17:30:00,73.58
20/07/2016 17:30:00,75.39
21/07/2016 17:30:00,75.98
22/07/2016 17:30:00,75.5
25/07/2016 17:30:00,76.14
26/07/2016 17:30:00,76.78
27/07/2016 17:30:00,78.36
28/07/2016 17:30:00,75.97
29/07/2016 17:30:00,77.05
01/08/2016 17:30:00,77.13
02/08/2016 17:30:00,75.41
03/08/2016 17:30:00,75.81
04/08/2016 17:30:00,75.84
05/08/2016 17:30:00,77.92
08/08/2016 17:30:00,77.63
09/08/2016 17:30:00,80.29
10/08/2016 17:30:00,80.19
11/08/2016 17:30:00,80.37
12/08/2016 17:30:00,79.63
15/08/2016 17:30:00,80.5
16/08/2016 17:30:00,79.49
17/08/2016 17:30:00,78.55
18/08/2016 17:30:00,78.84
19/08/2016 17:30:00,77.32
22/08/2016 17:30:00,76.95
23/08/2016 17:30:00,77.48
24/08/2016 17:30:00,77.51
25/08/2016 17:30:00,76.22
26/08/2016 17:30:00,77.23
29/08/2016 17:30:00,76.88
30/08/2016 17:30:00,78.46
31/08/2016 17:30:00,78.01
01/09/2016 17:30:00,77.93
02/09/2016 17:30:00,78.57
05/09/2016 17:30:00,78.24
06/09/2016 17:30:00,77.55
07/09/2016 17:30:00,78.24
08/09/2016 17:30:00,77.44
09/09/2016 17:30:00,76.93
12/09/2016 17:30:00,75.58
13/09/2016 17:30:00,75.41
14/09/2016 17:30:00,75.1
15/09/2016 17:30:00,75.3
16/09/2016 17:30:00,73.42
19/09/2016 17:30:00,73.97
20/09/2016 17:30:00,74.09
21/09/2016 17:30:00,74.36
22/09/2016 17:30:00,76.28
23/09/2016 17:30:00,75.59
26/09/2016 17:30:00,73.73
27/09/2016 17:30:00,73.18
28/09/2016 17:30:00,73.68
29/09/2016 17:30:00,73.7
30/09/2016 17:30:00,74.81
04/10/2016 17:30:00,77.29
05/10/2016 17:30:00,78.18
06/10/2016 17:30:00,78.3
07/10/2016 17:30:00,77.41
10/10/2016 17:30:00,78.09
11/10/2016 17:30:00,77.66
12/10/2016 17:30:00,77
13/10/2016 17:30:00,75.94
14/10/2016 17:30:00,76.84
17/10/2016 17:30:00,76.34
18/10/2016 17:30:00,77.01
19/10/2016 17:30:00,78.02
20/10/2016 17:30:00,79.17
21/10/2016 17:30:00,78.63
24/10/2016 17:30:00,79.59
25/10/2016 17:30:00,79.63
26/10/2016 17:30:00,80.07
27/10/2016 17:30:00,79.92
28/10/2016 17:30:00,80.17
31/10/2016 17:30:00,79.37
01/11/2016 17:30:00,78.32
02/11/2016 17:30:00,75.4
03/11/2016 17:30:00,75.23
04/11/2016 17:30:00,75.46
07/11/2016 17:30:00,77.2
08/11/2016 17:30:00,77.31
09/11/2016 17:30:00,76.84
10/11/2016 17:30:00,76.78
11/11/2016 17:30:00,80.11
14/11/2016 17:30:00,80.88
15/11/2016 17:30:00,81.53
16/11/2016 17:30:00,80.74
17/11/2016 17:30:00,80.42
18/11/2016 17:30:00,81
21/11/2016 17:30:00,82.37
22/11/2016 17:30:00,83.3
23/11/2016 17:30:00,82.24
24/11/2016 17:30:00,82.51
25/11/2016 17:30:00,82.79
28/11/2016 17:30:00,82.06
29/11/2016 17:30:00,81.2
30/11/2016 17:30:00,80.41
01/12/2016 17:30:00,80.07
02/12/2016 17:30:00,79.82
05/12/2016 17:30:00,82.4
06/12/2016 17:30:00,83.37
07/12/2016 17:30:00,86.32
08/12/2016 17:30:00,88.99
09/12/2016 17:30:00,88.77
12/12/2016 17:30:00,88.09
13/12/2016 17:30:00,88.9
14/12/2016 17:30:00,89.05
15/12/2016 17:30:00,89.75
16/12/2016 17:30:00,90
19/12/2016 17:30:00,90.11
20/12/2016 17:30:00,90.25
21/12/2016 17:30:00,90.07
22/12/2016 17:30:00,89.67
23/12/2016 17:30:00,89.96
27/12/2016 17:30:00,89.7
28/12/2016 17:30:00,89.85
29/12/2016 17:30:00,88.52
30/12/2016 17:30:00,88.75
02/01/2017 17:30:00,89.98
03/01/2017 17:30:00,90.83
04/01/2017 17:30:00,90.18
05/01/2017 17:30:00,90.34
06/01/2017 17:30:00,90.51
09/01/2017 17:30:00,89.83
10/01/2017 17:30:00,89.91
11/01/2017 17:30:00,90.13
12/01/2017 17:30:00,87.46
13/01/2017 17:30:00,87.81
16/01/2017 17:30:00,86.53
17/01/2017 17:30:00,86.47
18/01/2017 17:30:00,87
19/01/2017 17:30:00,86.59
20/01/2017 17:30:00,87.15
23/01/2017 17:30:00,86.26
24/01/2017 17:30:00,87.33
25/01/2017 17:30:00,88.8
26/01/2017 17:30:00,88.13
27/01/2017 17:30:00,87.41
30/01/2017 17:30:00,86.29
31/01/2017 17:30:00,84.17
01/02/2017 17:30:00,84.62
02/02/2017 17:30:00,84.2
03/02/2017 17:30:00,84.03
06/02/2017 17:30:00,82.94
07/02/2017 17:30:00,82.78
08/02/2017 17:30:00,83.49
09/02/2017 17:30:00,84.79
10/02/2017 17:30:00,85.07
13/02/2017 17:30:00,86.69
14/02/2017 17:30:00,86.3
15/02/2017 17:30:00,86.18
16/02/2017 17:30:00,85.45
17/02/2017 17:30:00,85.03
20/02/2017 17:30:00,85.07
21/02/2017 17:30:00,86.53
22/02/2017 17:30:00,86.81
23/02/2017 17:30:00,85.76
24/02/2017 17:30:00,84.25
27/02/2017 17:30:00,84.52
28/02/2017 17:30:00,84.37
01/03/2017 17:30:00,86.67
02/03/2017 17:30:00,87.18
03/03/2017 17:30:00,87
06/03/2017 17:30:00,86.35
07/03/2017 17:30:00,86.32
08/03/2017 17:30:00,86.65
09/03/2017 17:30:00,84.43
10/03/2017 17:30:00,83.54
13/03/2017 17:30:00,83.89
14/03/2017 17:30:00,83.4
15/03/2017 17:30:00,83.19
16/03/2017 17:30:00,83.68
17/03/2017 17:30:00,82.89
20/03/2017 17:30:00,82.5
21/03/2017 17:30:00,82.93
22/03/2017 17:30:00,82.74
23/03/2017 17:30:00,83.08
24/03/2017 17:30:00,83.68
27/03/2017 17:30:00,83.48
28/03/2017 17:30:00,84.48
29/03/2017 17:30:00,84.81
30/03/2017 17:30:00,85.58
31/03/2017 17:30:00,85.51
03/04/2017 17:30:00,84.87
04/04/2017 17:30:00,83.95
05/04/2017 17:30:00,83.24
06/04/2017 17:30:00,82.95
07/04/2017 17:30:00,82.79
10/04/2017 17:30:00,82.71
11/04/2017 17:30:00,82.63
12/04/2017 17:30:00,83.39
13/04/2017 17:30:00,82.83
18/04/2017 17:30:00,82.44
19/04/2017 17:30:00,83.98
20/04/2017 17:30:00,84.08
21/04/2017 17:30:00,84.93
24/04/2017 17:30:00,87.43
25/04/2017 17:30:00,87.77
26/04/2017 17:30:00,88.66
27/04/2017 17:30:00,87.7
28/04/2017 17:30:00,87.65
02/05/2017 17:30:00,87.71
03/05/2017 17:30:00,86.9
04/05/2017 17:30:00,87.3
05/05/2017 17:30:00,89.1
08/05/2017 17:30:00,89.89
09/05/2017 17:30:00,89.53
10/05/2017 17:30:00,90.52
11/05/2017 17:30:00,90.14
12/05/2017 17:30:00,87.24
15/05/2017 17:30:00,87.35
16/05/2017 17:30:00,86.69
17/05/2017 17:30:00,86.43
18/05/2017 17:30:00,85.19
19/05/2017 17:30:00,86.18
22/05/2017 17:30:00,85.9
23/05/2017 17:30:00,86.27
24/05/2017 17:30:00,85.77
25/05/2017 17:30:00,85.24
26/05/2017 17:30:00,84.31
29/05/2017 17:30:00,84.56
30/05/2017 17:30:00,84.24
31/05/2017 17:30:00,83.29
01/06/2017 17:30:00,84.92
02/06/2017 17:30:00,85.93
06/06/2017 17:30:00,84.83
07/06/2017 17:30:00,84.6
08/06/2017 17:30:00,84.11
09/06/2017 17:30:00,84.43
12/06/2017 17:30:00,84.9
13/06/2017 17:30:00,85.06
14/06/2017 17:30:00,84.11
15/06/2017 17:30:00,83.42
16/06/2017 17:30:00,83.36
19/06/2017 17:30:00,84
20/06/2017 17:30:00,83.65
21/06/2017 17:30:00,83.6
22/06/2017 17:30:00,84.17
23/06/2017 17:30:00,83.6
26/06/2017 17:30:00,83.49
27/06/2017 17:30:00,82.86
28/06/2017 17:30:00,83.68
29/06/2017 17:30:00,82.72
30/06/2017 17:30:00,81.28
03/07/2017 17:30:00,82.98
04/07/2017 17:30:00,82.28
05/07/2017 17:30:00,81.53
06/07/2017 17:30:00,81.44
07/07/2017 17:30:00,81.38
10/07/2017 17:30:00,81.62
11/07/2017 17:30:00,83.01
12/07/2017 17:30:00,84.2
13/07/2017 17:30:00,84.36
14/07/2017 17:30:00,83.74
17/07/2017 17:30:00,83.65
18/07/2017 17:30:00,83.28
19/07/2017 17:30:00,83.28
20/07/2017 17:30:00,83.37
21/07/2017 17:30:00,81.19
24/07/2017 17:30:00,78.94
25/07/2017 17:30:00,79.43
26/07/2017 17:30:00,79.11
27/07/2017 17:30:00,78.5
28/07/2017 17:30:00,77.85
31/07/2017 17:30:00,77.71
01/08/2017 17:30:00,78.89
02/08/2017 17:30:00,78.86
03/08/2017 17:30:00,79.38
04/08/2017 17:30:00,81.35
07/08/2017 17:30:00,81
08/08/2017 17:30:00,80.79
09/08/2017 17:30:00,80.07
10/08/2017 17:30:00,80.05
11/08/2017 17:30:00,79.95
14/08/2017 17:30:00,80.2
15/08/2017 17:30:00,80
16/08/2017 17:30:00,80.14
17/08/2017 17:30:00,79.81
18/08/2017 17:30:00,79.54
21/08/2017 17:30:00,78.97
22/08/2017 17:30:00,79.38
23/08/2017 17:30:00,79.11
24/08/2017 17:30:00,79.79
25/08/2017 17:30:00,79.29
28/08/2017 17:30:00,79.21
29/08/2017 17:30:00,78.32
30/08/2017 17:30:00,78.37
31/08/2017 17:30:00,78
01/09/2017 17:30:00,79
04/09/2017 17:30:00,79.13
05/09/2017 17:30:00,80.5
06/09/2017 17:30:00,81.76
07/09/2017 17:30:00,82.65
08/09/2017 17:30:00,82.52
11/09/2017 17:30:00,82.85
12/09/2017 17:30:00,83.6
13/09/2017 17:30:00,84.07
14/09/2017 17:30:00,84.37
15/09/2017 17:30:00,84.83
18/09/2017 17:30:00,84.62
19/09/2017 17:30:00,84.71
20/09/2017 17:30:00,84.46
21/09/2017 17:30:00,85.14
22/09/2017 17:30:00,85.09
25/09/2017 17:30:00,84.78
26/09/2017 17:30:00,84.89
27/09/2017 17:30:00,84.97
28/09/2017 17:30:00,84.42
29/09/2017 17:30:00,85.83
02/10/2017 17:30:00,86.16
04/10/2017 17:30:00,88.48
05/10/2017 17:30:00,88.71
06/10/2017 17:30:00,89.05
09/10/2017 17:30:00,88.87
10/10/2017 17:30:00,88.42
11/10/2017 17:30:00,88.39
12/10/2017 17:30:00,87.82
13/10/2017 17:30:00,87.27
16/10/2017 17:30:00,87.08
17/10/2017 17:30:00,87.44
18/10/2017 17:30:00,88.2
19/10/2017 17:30:00,87.41
20/10/2017 17:30:00,86.3
23/10/2017 17:30:00,86.01
24/10/2017 17:30:00,86.42
25/10/2017 17:30:00,85.46
26/10/2017 17:30:00,86.28
27/10/2017 17:30:00,87.22
30/10/2017 17:30:00,87.5
01/11/2017 17:30:00,89.34
02/11/2017 17:30:00,89.87
03/11/2017 17:30:00,89.57
06/11/2017 17:30:00,89.97
07/11/2017 17:30:00,87.42
08/11/2017 17:30:00,87.24
09/11/2017 17:30:00,86.93
10/11/2017 17:30:00,86.34
13/11/2017 17:30:00,86.2
14/11/2017 17:30:00,86.12
15/11/2017 17:30:00,85.3
16/11/2017 17:30:00,85.33
17/11/2017 17:30:00,84.93
20/11/2017 17:30:00,85.18
21/11/2017 17:30:00,86.78
22/11/2017 17:30:00,86.58
23/11/2017 17:30:00,86.34
24/11/2017 17:30:00,86.38
27/11/2017 17:30:00,85.69
28/11/2017 17:30:00,84.95
29/11/2017 17:30:00,84.73
30/11/2017 17:30:00,84.68
01/12/2017 17:30:00,83.57
04/12/2017 17:30:00,85.33
05/12/2017 17:30:00,85.46
06/12/2017 17:30:00,85.06
07/12/2017 17:30:00,84.85
08/12/2017 17:30:00,85.48
11/12/2017 17:30:00,85.49
12/12/2017 17:30:00,86
13/12/2017 17:30:00,85.71
14/12/2017 17:30:00,86.18
15/12/2017 17:30:00,85.95
18/12/2017 17:30:00,86.96
19/12/2017 17:30:00,87.1
20/12/2017 17:30:00,86.93
21/12/2017 17:30:00,87.84
22/12/2017 17:30:00,87.52
27/12/2017 17:30:00,87.26
28/12/2017 17:30:00,87.14
29/12/2017 17:30:00,86.83
02/01/2018 17:30:00,86.4
03/01/2018 17:30:00,86.86
04/01/2018 17:30:00,87.48
05/01/2018 17:30:00,88.5
08/01/2018 17:30:00,89.67
09/01/2018 17:30:00,90.2
10/01/2018 17:30:00,89.4
11/01/2018 17:30:00,88.69
12/01/2018 17:30:00,89.81
15/01/2018 17:30:00,89.79
16/01/2018 17:30:00,92.64
17/01/2018 17:30:00,92.35
18/01/2018 17:30:00,93.07
19/01/2018 17:30:00,94.68
22/01/2018 17:30:00,96.26
23/01/2018 17:30:00,95.28
24/01/2018 17:30:00,94.35
25/01/2018 17:30:00,93.25
26/01/2018 17:30:00,93.83
29/01/2018 17:30:00,93.54
30/01/2018 17:30:00,92.64
31/01/2018 17:30:00,91.97
01/02/2018 17:30:00,91.5
02/02/2018 17:30:00,90.18
05/02/2018 17:30:00,89.34
06/02/2018 17:30:00,88.13
07/02/2018 17:30:00,89.1
08/02/2018 17:30:00,87.53
09/02/2018 17:30:00,86.64
12/02/2018 17:30:00,87.31
13/02/2018 17:30:00,86.72
14/02/2018 17:30:00,88
15/02/2018 17:30:00,87.43
16/02/2018 17:30:00,88.12
19/02/2018 17:30:00,87.28
20/02/2018 17:30:00,86.8
21/02/2018 17:30:00,86.77
22/02/2018 17:30:00,87.22
23/02/2018 17:30:00,87.05
26/02/2018 17:30:00,87.75
27/02/2018 17:30:00,87.7
28/02/2018 17:30:00,86.82
01/03/2018 17:30:00,85.3
02/03/2018 17:30:00,83.97
05/03/2018 17:30:00,83.49
06/03/2018 17:30:00,84.16
07/03/2018 17:30:00,84.86
08/03/2018 17:30:00,84.97
09/03/2018 17:30:00,85.13
12/03/2018 17:30:00,85.71
13/03/2018 17:30:00,84.63
14/03/2018 17:30:00,84.17
15/03/2018 17:30:00,85.12
16/03/2018 17:30:00,85.86
19/03/2018 17:30:00,85.17
20/03/2018 17:30:00,85.99
21/03/2018 17:30:00,86.1
22/03/2018 17:30:00,85.33
23/03/2018 17:30:00,84.18
26/03/2018 17:30:00,85.21
27/03/2018 17:30:00,85.81
28/03/2018 17:30:00,85.56
29/03/2018 17:30:00,88.15
03/04/2018 17:30:00,88.68
04/04/2018 17:30:00,87.41
05/04/2018 17:30:00,88.7
